scope,dataset,model,far_percent,frr_percent,eer_percent,false_accepts,false_rejects,aggregation,source
dataset research,pointer,existing_scaled_manhattan,1.8884892086330936,98.20143884892086,48.606115107913666,,,pooled,reports/2026-09-20/evidence/pointer/results.json
dataset research,pointer,extra_1,1.9334532374100721,92.44604316546763,56.18255395683454,,,pooled,reports/2026-09-20/evidence/pointer/results.json
dataset research,pointer_sapimouse,scaled_manhattan@5,8.295194508009153,60.526315789473685,26.17276887871854,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse/results.json
dataset research,pointer_sapimouse,ocsvm:0.5:raw@5,2.231121281464531,80.26315789473685,21.281464530892446,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse/results.json
dataset research,pointer_sapimouse,ocsvm:0.5:enroll@5,2.402745995423341,61.8421052631579,18.363844393592682,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse/results.json
dataset research,pointer_sapimouse_optimized,scaled_manhattan@5,8.295194508009153,60.526315789473685,26.17276887871854,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse_optimized/results.json
dataset research,pointer_sapimouse_optimized,ocsvm:0.5:raw@5,2.231121281464531,80.26315789473685,21.281464530892446,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse_optimized/results.json
dataset research,pointer_sapimouse_optimized,cosine@5,1.6590389016018305,43.42105263157895,13.872997711670475,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse_optimized/results.json
dataset research,beacon,keyboard,0.6172839506172839,100.0,39.50617283950617,,,pooled,reports/2026-09-20/evidence/beacon/dev_results.json
dataset research,beacon,mouse,41.9753086419753,35.80246913580247,40.4320987654321,,,pooled,reports/2026-09-20/evidence/beacon/dev_results.json
dataset research,beacon,behavior_fusion,2.4691358024691357,98.76543209876543,44.1358024691358,,,pooled,reports/2026-09-20/evidence/beacon/dev_results.json
dataset research,beacon,behavior_plus_context,8.024691358024691,86.41975308641975,43.20987654320987,,,pooled,reports/2026-09-20/evidence/beacon/dev_results.json
dataset research,beacon,untrained_equal_behavior_fusion,11.728395061728394,88.88888888888889,39.50617283950617,,,pooled,reports/2026-09-20/evidence/beacon/dev_results.json
dataset research,beacon-neural-v1,typenet,0.0,100.0,37.03703703703704,,,pooled,reports/2026-09-20/evidence/beacon-neural-v1/dev_results.json
dataset research,beacon-neural-v1,mouse,41.9753086419753,35.80246913580247,40.4320987654321,,,pooled,reports/2026-09-20/evidence/beacon-neural-v1/dev_results.json
dataset research,beacon-neural-v1,neural_behavior_fusion,41.9753086419753,34.5679012345679,39.50617283950617,,,pooled,reports/2026-09-20/evidence/beacon-neural-v1/dev_results.json
dataset research,beacon-neural-v1,hybrid_behavior_fusion,2.4691358024691357,98.76543209876543,43.20987654320987,,,pooled,reports/2026-09-20/evidence/beacon-neural-v1/dev_results.json
dataset research,beacon-neural-v2,typenet,0.0,100.0,35.80246913580247,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,beacon-neural-v2,mouse,41.9753086419753,34.5679012345679,39.50617283950617,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,beacon-neural-v2,handcrafted_behavior,2.4691358024691357,97.53086419753086,42.901234567901234,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,beacon-neural-v2,sapimouse,66.66666666666666,56.79012345679012,59.25925925925925,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,beacon-neural-v2,dual_neural,54.93827160493827,59.25925925925925,59.25925925925925,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,beacon-neural-v2,hybrid_behavior_fusion,4.320987654320987,92.5925925925926,43.20987654320987,,,pooled,reports/2026-09-20/evidence/beacon-neural-v2/dev_results.json
dataset research,hmog-paired-v1,joint,0.0,100.0,45.16129032258065,,,pooled_observed_claims_incomplete_cohort,reports/2026-09-20/evidence/hmog/validation_v1/validation_complete.json
dataset research,hmog-paired-v1,key,0.0,93.54838709677419,26.881720430107524,,,pooled_observed_claims_incomplete_cohort,reports/2026-09-20/evidence/hmog/validation_v1/validation_complete.json
dataset research,hmog-paired-v1,imu,4.301075268817205,96.7741935483871,50.53763440860215,,,pooled_observed_claims_incomplete_cohort,reports/2026-09-20/evidence/hmog/validation_v1/validation_complete.json
dataset research,pointer-sapimouse-znorm-comparison,cosine@5,1.6590389016018305,43.42105263157895,13.872997711670475,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse_znorm_dev_v2/dev_complete.json
dataset research,pointer-sapimouse-znorm-comparison,znorm_cosine@5,0.7437070938215103,60.526315789473685,11.727688787185354,,,pooled,reports/2026-09-20/evidence/pointer_sapimouse_znorm_dev_v2/dev_complete.json
dataset research,type2branch-one-capture-dev,train_selected_length_model,9.136643946770528,30.37974683544304,13.932164881531966,,,pooled_raw_score_discrete_conditional,reports/2026-09-20/evidence/type2branch_capture_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,typenet,0.0,100.0,35.80246913580247,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,sapimouse,66.66666666666666,56.79012345679012,59.25925925925925,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,handcrafted_behavior,2.4691358024691357,97.53086419753086,42.901234567901234,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,old_dual_neural,54.93827160493827,59.25925925925925,59.25925925925925,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,old_hybrid,45.67901234567901,30.864197530864196,38.2716049382716,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,type2branch,11.728395061728394,80.24691358024691,43.20987654320987,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
dataset research,beacon-type2branch-paired-dev,type2branch_pointer,64.81481481481481,59.25925925925925,59.25925925925925,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
